Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
8554,0.71,Premium,F,VS1,60.5,58.0,5.75,5.72,3.47,2839
133,0.31,Ideal,E,VS1,61.8,56.0,4.34,4.33,2.68,942
21814,1.0,Very Good,E,SI1,63.1,57.0,6.36,6.39,4.02,5051
21684,1.71,Premium,G,SI2,62.6,57.0,7.66,7.6,4.78,11227
14121,0.4,Ideal,G,SI1,61.0,55.0,4.76,4.81,2.92,855
26550,0.71,Ideal,D,SI2,62.5,56.0,5.7,5.73,3.57,2487
11360,0.51,Ideal,F,VS2,62.0,56.0,5.11,5.14,3.18,1595
10973,0.43,Ideal,G,VS1,61.9,55.0,4.86,4.84,3.0,1008
25098,1.23,Premium,H,SI1,62.1,58.0,6.85,6.78,4.23,5183
26386,1.04,Premium,F,VS2,61.7,59.0,6.45,6.49,3.99,6782
9949,0.38,Premium,D,VS1,58.2,58.0,4.81,4.77,2.79,1064
17691,0.8,Good,E,VS2,64.5,56.0,5.8,5.86,3.76,3273
595,0.4,Very Good,D,VS1,62.9,55.0,4.73,4.77,2.99,1004
20991,0.9,Fair,D,SI2,64.6,59.0,6.04,6.01,3.89,3847
18205,1.02,Ideal,H,SI1,61.8,57.0,6.48,6.41,3.98,4558
17934,1.93,Very Good,I,SI1,62.8,58.0,7.89,7.97,4.98,13278
1275,0.53,Ideal,D,VS2,61.4,55.0,5.21,5.24,3.21,1585
13722,0.92,Ideal,J,VS1,62.4,56.0,6.23,6.19,3.88,3332
17986,1.51,Premium,E,VS1,59.5,59.0,7.54,7.48,4.47,16277
689,0.27,Ideal,H,VVS2,62.1,57.0,4.15,4.1,2.56,623
1127,1.55,Ideal,E,SI1,61.5,56.0,7.36,7.4,4.54,13171
19646,0.41,Good,E,VVS1,60.4,61.0,4.76,4.81,2.89,1169
17554,0.7,Premium,F,SI1,62.1,59.0,5.68,5.72,3.54,2196
15288,1.5,Ideal,H,SI1,62.0,55.0,7.34,7.29,4.54,11189
4526,0.33,Ideal,F,VS2,62.3,56.0,4.46,4.43,2.77,854
4625,1.29,Very Good,I,VS2,61.8,58.0,6.94,6.98,4.3,6537
12362,0.31,Ideal,D,SI1,62.6,57.0,4.32,4.3,2.7,732
4295,0.7,Premium,F,SI1,,59.0,5.73,5.69,3.55,2423
17291,1.74,Ideal,J,VS1,61.1,56.0,7.85,7.79,4.78,11194
5147,1.31,Premium,J,VS2,62.0,59.0,7.04,6.97,4.34,6822
20687,0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,1429
23480,0.41,Ideal,G,VS2,62.4,55.0,4.73,4.76,2.96,827
17984,0.64,Ideal,E,SI1,62.7,57.0,5.54,5.47,3.45,1859
7900,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,2749
22543,1.01,Very Good,F,VS2,62.1,57.0,6.38,6.43,3.98,7098
8726,1.01,Fair,F,VS1,64.6,60.0,6.26,6.16,4.01,6366
691,1.03,Ideal,F,VS1,60.7,56.0,6.6,6.54,3.99,7429
20569,0.4,Premium,H,VVS1,61.8,58.0,4.72,4.69,2.91,1088
2488,1.48,Very Good,H,SI1,62.5,59.0,7.16,7.23,4.5,8815
12292,1.15,Premium,D,SI1,61.1,53.0,6.83,6.76,4.15,7213
25861,0.51,Ideal,E,VS2,60.4,57.0,5.15,5.18,3.12,1656
15923,0.27,Premium,H,VVS2,60.7,59.0,4.21,4.19,2.55,623
10525,0.3,Very Good,G,VS2,63.5,55.0,4.25,4.22,2.69,675
14308,0.39,Premium,J,VVS1,62.8,58.0,4.66,4.61,2.91,921
5642,0.6,Ideal,H,SI2,61.9,55.0,5.43,5.46,3.37,1238
9665,0.71,Ideal,G,VS1,62.9,58.0,5.66,5.69,3.57,2820
18556,2.01,Premium,E,SI2,62.6,58.0,8.01,7.93,4.99,14502
25489,1.14,Premium,F,SI1,61.1,58.0,6.77,6.72,4.12,6448
17985,0.57,Premium,E,VS1,61.6,58.0,5.36,5.33,3.29,2753
11555,1.11,Ideal,I,SI1,61.9,55.0,6.65,6.66,4.12,5329
20187,0.7,Good,H,VS2,,65.0,5.69,5.76,3.37,2187
20414,1.01,Good,D,SI2,57.6,62.0,6.66,6.56,3.81,4338
6953,0.35,Premium,E,VS2,59.2,58.0,4.59,4.63,2.73,767
10024,1.3,Ideal,G,VS2,61.9,55.0,7.01,7.04,4.35,9060
18473,1.0,Good,F,VS2,63.1,56.0,6.27,6.31,3.97,5420
1320,0.4,Ideal,E,SI2,62.6,54.0,4.68,4.71,2.94,644
15656,0.7,Ideal,H,SI1,60.6,57.0,5.73,5.78,3.49,1919
14304,1.04,Very Good,D,SI2,62.9,58.0,6.41,6.47,4.05,5265
8976,0.3,Very Good,H,VS2,63.5,54.0,4.3,4.27,2.72,608
3304,0.38,Ideal,E,VS1,61.9,56.0,4.63,4.67,2.88,1000
14271,1.02,Premium,G,VS2,62.7,58.0,6.4,6.45,4.03,6058
19457,1.03,Good,D,SI1,57.7,62.0,6.63,6.65,3.83,5526
573,0.39,Premium,D,VS2,,59.0,4.76,4.74,2.86,1024
17768,0.22,Premium,E,VS2,,58.0,3.93,3.89,2.41,404
1606,1.51,Good,E,SI1,62.8,59.0,7.16,7.2,4.51,11487
3819,1.1,Premium,E,VVS2,60.1,58.0,6.76,6.69,4.04,10577
22004,0.35,Ideal,I,IF,61.1,56.0,4.56,4.6,2.8,715
13336,0.57,Very Good,G,SI2,60.5,56.0,5.41,5.44,3.28,1171
4825,1.6,Ideal,E,SI2,62.7,53.9,7.43,7.49,4.68,10798
9594,0.31,Very Good,D,SI1,63.4,55.0,4.3,4.28,2.72,732
25917,0.9,Premium,F,SI2,61.6,58.0,6.23,6.15,3.81,3457
13843,0.5,Good,E,SI1,63.2,57.0,5.03,5.06,3.19,1316
18649,1.51,Premium,H,VS2,62.3,59.0,7.28,7.32,4.55,11435
17955,2.27,Good,H,SI2,63.6,58.0,8.37,8.29,5.3,14249
36,1.21,Premium,J,VVS2,61.7,60.0,6.82,6.85,4.22,5431
16636,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,9263
11981,1.03,Ideal,G,VS1,62.2,59.0,6.48,6.42,4.01,7211
4889,0.5,Very Good,G,VVS2,63.4,57.0,5.1,5.06,3.22,1806
16258,1.0,Premium,E,SI1,62.7,61.0,6.37,6.32,3.98,5027
13511,0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,1744
2898,1.06,Premium,I,SI2,61.5,58.0,6.59,6.55,4.04,3847
20279,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,17422
8382,0.74,Very Good,H,VS1,61.4,56.0,5.81,5.84,3.57,2956
21766,0.54,Ideal,G,IF,61.6,57.0,5.22,5.27,3.23,2361
11571,0.4,Very Good,F,SI1,,60.0,4.66,4.7,2.91,756
7719,0.56,Premium,E,VVS2,59.2,56.0,5.49,5.39,3.22,2496
10617,1.5,Ideal,F,VS2,62.6,57.0,7.27,7.34,4.57,14759
17190,1.04,Ideal,G,VS2,61.6,55.0,6.51,6.55,4.02,6617
2165,0.77,Very Good,H,VS1,61.0,60.0,5.9,5.87,3.59,2840
21032,1.0,Premium,H,SI1,61.8,59.0,6.4,6.35,3.94,4150
5723,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2266
23666,0.31,Very Good,H,VS2,62.2,59.0,4.34,4.38,2.71,489
1407,0.57,Good,F,VS1,60.0,61.0,5.35,5.38,3.22,1801
16602,0.23,Very Good,F,VVS2,61.9,59.0,3.94,3.97,2.45,530
21068,0.53,Ideal,H,VVS1,62.4,54.0,5.18,5.2,3.24,1743
9540,0.36,Ideal,I,VS2,61.8,55.0,4.58,4.61,2.84,523
7217,0.32,Ideal,H,VVS1,61.4,55.0,4.4,4.46,2.72,698
2921,1.08,Ideal,I,SI1,62.6,54.0,6.56,6.51,4.09,5141
21082,0.3,Ideal,F,VVS1,61.9,57.0,4.3,4.32,2.67,814
6391,0.42,Very Good,F,SI1,63.4,56.0,4.8,4.76,3.03,926
9303,1.6,Ideal,J,VS1,62.0,53.0,7.57,7.56,4.69,10011
22389,1.07,Ideal,G,VS2,62.2,57.0,6.55,6.53,4.07,6471
992,0.36,Ideal,G,VS1,61.4,56.0,4.55,4.6,2.81,949
8250,0.31,Ideal,G,VVS1,61.6,57.0,4.34,4.36,2.68,789
18719,1.11,Ideal,I,SI1,62.3,56.0,6.59,6.64,4.12,4645
21486,1.01,Ideal,G,SI2,61.5,57.0,6.43,6.45,3.96,4783
9834,1.01,Good,E,SI1,58.1,59.0,6.57,6.65,3.84,5627
15328,1.01,Very Good,G,VS1,63.1,57.0,6.32,6.39,4.01,6936
26259,1.06,Premium,D,SI2,59.8,61.0,6.63,6.58,3.95,4483
21458,0.5,Good,H,VVS2,61.9,64.3,5.01,5.03,3.11,1362
12828,0.95,Fair,D,SI2,64.4,60.0,6.06,6.02,3.89,3384
1855,2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,15486
10193,0.32,Ideal,G,VS1,60.8,57.0,4.39,4.42,2.68,645
4585,0.91,Ideal,H,SI1,62.1,57.0,6.18,6.21,3.85,4919
22328,0.4,Premium,D,SI1,60.8,59.0,4.8,4.77,2.91,990
3134,0.3,Ideal,F,SI1,61.4,55.0,4.31,4.34,2.65,550
25774,0.5,Good,E,SI1,64.0,56.0,5.03,4.97,3.2,1090
9806,0.9,Premium,G,VS2,60.0,59.0,6.3,6.23,3.76,4424
17755,0.4,Ideal,H,VVS2,62.4,57.0,4.69,4.73,2.94,877
7497,0.34,Ideal,D,I1,61.4,55.0,4.52,4.5,2.77,530
12028,0.33,Ideal,E,VVS1,61.8,57.0,4.43,4.4,2.73,1052
21950,1.05,Very Good,F,VVS2,61.3,59.0,6.48,6.56,4.0,8537
24644,1.09,Ideal,G,VS2,62.3,57.0,6.6,6.57,4.1,6480
13135,1.09,Ideal,D,SI2,62.1,56.0,6.56,6.59,4.08,5164
21382,1.51,Good,H,SI2,61.0,56.0,7.29,7.37,4.47,8243
20278,0.7,Ideal,D,SI2,62.6,54.0,5.69,5.72,3.57,2936
8099,2.04,Very Good,H,SI1,62.5,61.0,8.04,8.08,5.04,17952
26220,1.51,Premium,F,IF,60.5,61.0,7.5,7.4,4.45,18102
22629,1.0,Very Good,G,SI1,59.3,63.0,6.48,6.44,3.83,4827
26732,0.9,Fair,D,VS2,57.4,65.0,6.26,6.29,3.6,4277
4420,1.34,Premium,D,SI2,61.5,58.0,7.04,7.07,4.34,7305
10526,0.9,Premium,H,VS2,60.4,59.0,6.27,6.24,3.78,4246
13024,0.74,Good,F,SI2,62.6,65.0,5.66,5.69,3.55,2685
5405,0.29,Premium,I,VS2,62.4,58.0,4.23,4.2,2.63,429
26822,1.01,Very Good,G,SI1,62.4,58.0,6.39,6.44,4.0,4653
15571,0.93,Ideal,E,SI1,62.8,56.0,6.24,6.19,3.9,4229
25255,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,17143
4367,0.54,Ideal,F,VVS1,60.8,56.0,5.28,5.34,3.23,2356
12213,2.01,Good,E,SI2,62.3,61.0,7.99,8.04,4.99,17115
20207,1.01,Very Good,H,SI1,63.1,59.0,6.34,6.43,4.03,4705
9983,0.71,Very Good,E,VS1,63.3,59.0,5.64,5.68,3.58,3064
7979,0.33,Premium,I,SI1,61.4,58.0,4.5,4.46,2.75,572
825,0.46,Ideal,J,IF,61.8,56.0,4.98,4.95,3.07,1221
26627,1.14,Ideal,G,VS2,60.5,60.0,6.77,6.75,4.09,7099
13546,1.33,Very Good,J,SI1,64.0,53.0,6.93,7.01,4.46,5327
12451,0.36,Ideal,F,VS2,61.5,55.0,4.57,4.6,2.82,629
2652,0.41,Premium,G,VS1,62.1,60.0,4.72,4.78,2.95,899
26942,0.35,Ideal,I,VS2,61.4,55.0,4.54,4.58,2.8,509
25556,1.28,Ideal,G,VVS2,61.2,54.0,7.03,7.06,4.31,10839
26967,1.25,Premium,J,SI1,62.0,58.0,6.9,6.88,4.27,5166
24772,0.51,Good,F,SI1,63.8,56.0,5.04,5.08,3.23,1220
10983,1.21,Ideal,H,VVS2,61.1,56.0,6.85,6.89,4.2,9290
7581,1.07,Ideal,G,SI1,60.2,57.0,6.7,6.59,4.0,5453
5851,0.52,Ideal,H,IF,62.1,57.0,5.13,5.16,3.19,1956
24107,0.64,Premium,H,SI1,60.0,59.0,5.63,5.57,3.36,1274
19987,1.67,Ideal,I,VS2,61.9,57.0,7.56,7.59,4.69,12406
6603,0.9,Good,D,SI1,64.1,56.0,6.07,6.04,3.88,3689
4679,0.34,Ideal,H,VVS2,62.2,55.0,4.49,4.48,2.79,880
15718,0.33,Premium,E,SI1,62.2,59.0,4.41,4.43,2.75,579
20083,0.5,Ideal,J,VS2,61.9,54.0,5.1,5.14,3.17,1054
3661,1.52,Premium,H,VS1,58.4,59.0,7.55,7.52,4.4,11853
18988,0.56,Premium,G,VS2,62.5,57.0,5.28,5.25,3.29,1698
20935,0.36,Ideal,D,VS2,61.6,56.0,4.55,4.57,2.81,852
1959,0.3,Ideal,I,VS1,61.6,56.0,4.36,4.31,2.67,608
6870,1.14,Good,E,SI1,60.9,64.0,6.78,6.68,4.09,5899
352,0.96,Fair,F,SI2,65.2,58.0,6.14,6.12,3.99,3688
22019,1.71,Ideal,F,VS2,61.9,57.0,7.73,7.62,4.75,16384
19670,0.71,Good,F,VS2,57.8,60.0,5.9,5.87,3.4,2801
5253,0.31,Very Good,H,VVS2,61.2,55.0,4.41,4.44,2.7,578
20241,0.44,Good,F,SI1,63.8,54.0,4.85,4.8,3.08,970
12060,0.58,Very Good,F,VS1,61.5,60.0,5.32,5.38,3.29,2001
12746,1.51,Good,I,SI1,63.9,63.0,7.17,7.2,4.59,7233
13309,0.3,Premium,D,VS2,60.9,58.0,4.32,4.35,2.64,710
19162,0.31,Premium,G,VS1,61.8,59.0,4.35,4.32,2.68,802
21230,1.12,Ideal,E,VS1,61.3,56.0,6.7,6.72,4.11,8991
9525,0.42,Ideal,I,VS2,61.0,54.0,4.84,4.87,2.96,807
20593,1.08,Premium,H,I1,61.7,59.0,6.54,6.59,4.05,3118
1822,2.04,Ideal,I,SI1,60.0,60.0,8.3,8.26,4.97,15308
20362,1.04,Ideal,F,I1,61.6,57.0,6.51,6.46,4.0,3718
1004,0.33,Ideal,G,IF,61.6,53.0,4.43,4.47,2.74,984
19281,0.33,Premium,G,VS1,59.2,59.0,4.54,4.51,2.68,854
17005,0.9,Good,G,SI1,65.2,58.0,6.0,6.06,3.93,3669
15244,0.46,Ideal,F,SI1,62.5,56.0,4.92,4.94,3.08,953
26899,1.5,Good,G,VS2,61.4,58.8,7.32,7.37,4.5,13307
24687,1.2,Ideal,H,SI1,62.2,58.0,6.81,6.77,4.22,6569
18108,0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,2085
17868,0.3,Very Good,G,VS2,63.5,54.0,4.28,4.25,2.71,675
6277,0.78,Ideal,J,SI1,61.1,56.0,5.95,5.97,3.64,2169
15668,0.47,Fair,G,SI1,58.4,60.0,5.16,5.12,3.0,1086
9611,0.72,Very Good,J,SI1,61.1,57.0,5.75,5.8,3.53,1866
13554,0.53,Premium,D,SI1,60.0,58.0,5.24,5.29,3.16,1631
4660,1.21,Ideal,G,SI2,62.0,56.0,6.83,6.81,4.23,6017
4928,0.75,Premium,E,SI1,62.8,56.0,5.78,5.75,3.62,2698
14987,1.18,Ideal,E,VS1,62.4,54.0,6.79,6.74,4.22,9886
15200,0.32,Ideal,E,VS2,62.1,56.0,4.38,4.41,2.73,702
24282,0.94,Premium,E,SI1,60.0,58.0,6.37,6.44,3.84,4661
19012,0.53,Premium,F,SI1,60.9,59.0,5.21,5.23,3.18,1428
24662,0.32,Ideal,H,VVS1,62.7,55.0,4.37,4.4,2.75,692
13340,0.35,Very Good,J,SI1,63.3,56.0,4.53,4.5,2.86,526
23986,0.42,Premium,E,VS2,61.0,59.0,4.82,4.85,2.95,958
4811,0.42,Premium,G,SI1,62.7,59.0,4.75,4.72,2.97,920
16338,0.53,Ideal,H,SI1,61.1,55.0,5.24,5.28,3.21,1245
22483,0.41,Very Good,E,VVS2,62.8,54.0,4.72,4.77,2.98,1187
20106,0.54,Ideal,F,VS2,61.4,57.0,5.2,5.25,3.21,1662
10717,0.56,Ideal,H,VS1,61.8,55.0,5.3,5.34,3.29,1616
15997,0.76,Ideal,G,VS1,61.6,56.0,5.82,5.87,3.6,3372
25248,0.33,Very Good,F,VS1,59.1,60.0,4.48,4.52,2.66,772
23591,1.1,Very Good,E,VS2,61.9,55.0,6.61,6.67,4.11,6776
16019,0.73,Ideal,E,VS1,60.9,55.8,5.8,5.85,3.55,3660
12004,0.3,Very Good,D,VS2,62.8,57.0,4.29,4.31,2.7,710
7679,0.31,Ideal,I,VS2,62.3,54.0,4.37,4.4,2.73,452
22829,0.37,Very Good,E,VS2,64.0,55.0,4.52,4.57,2.91,728
20541,0.55,Ideal,F,SI1,60.2,56.0,5.32,5.37,3.22,1448
25696,1.0,Very Good,D,SI1,62.2,58.0,6.34,6.45,3.98,5621
5143,2.0,Very Good,G,SI2,64.0,58.0,7.86,7.95,5.06,14074
15294,1.01,Very Good,D,SI1,59.7,57.0,6.53,6.56,3.91,5533
3883,1.1,Very Good,E,SI2,60.9,60.0,6.61,6.66,4.04,4539
25005,0.3,Ideal,F,SI1,62.3,55.0,4.29,4.31,2.68,475
12029,1.02,Premium,H,VS2,61.2,58.0,6.47,6.5,3.97,5217
9808,1.52,Ideal,G,SI1,63.0,55.0,7.31,7.38,4.63,11510
9977,0.41,Ideal,F,VS1,62.1,56.0,4.8,4.77,2.97,1076
24470,0.5,Premium,E,VS2,60.5,60.0,5.09,5.13,3.09,1581
3097,0.31,Ideal,E,VS1,61.3,55.0,4.36,4.38,2.68,692
22369,1.01,Very Good,G,SI1,62.9,58.0,6.35,6.4,4.01,5497
17389,0.7,Ideal,E,SI1,60.1,57.0,5.78,5.83,3.49,2929
2274,0.7,Very Good,F,SI1,61.5,60.0,5.65,5.7,3.49,2553
4612,1.76,Ideal,I,VVS2,60.2,58.0,7.84,7.87,4.73,14065
22564,0.32,Very Good,F,VS2,62.8,53.0,4.34,4.38,2.74,645
23973,0.7,Good,E,SI1,65.0,57.0,5.53,5.58,3.61,2038
9655,1.06,Premium,D,SI1,61.1,59.0,6.63,6.56,4.03,6352
13875,1.7,Ideal,H,SI1,62.2,53.0,7.67,7.6,4.75,9425
25553,1.0,Very Good,E,SI2,59.6,62.0,6.45,6.51,3.86,4685
12177,1.01,Good,E,SI1,64.1,59.0,6.35,6.31,4.06,4480
25974,0.32,Ideal,D,SI1,62.0,55.0,4.37,4.47,2.74,589
2413,0.51,Premium,J,SI1,61.7,56.0,5.17,5.14,3.18,956
1028,0.62,Premium,F,VS1,60.1,58.0,5.56,5.48,3.32,1942
4280,0.34,Ideal,G,VS2,61.3,55.0,4.51,4.49,2.76,765
20575,0.42,Ideal,F,SI1,60.6,57.0,4.84,4.9,2.95,773
1438,0.7,Premium,G,VS2,62.2,61.0,5.59,5.54,3.46,2657
2082,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,15913
2012,0.82,Premium,F,SI2,59.5,62.0,6.13,6.08,3.63,2688
19784,0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,756
378,0.9,Ideal,F,SI2,61.8,56.0,6.18,6.21,3.83,4593
3322,0.72,Good,H,VS2,61.8,61.0,5.68,5.75,3.53,2497
17617,0.92,Premium,E,SI2,61.7,59.0,6.18,6.27,3.84,4011
20821,0.41,Good,F,VS1,58.0,61.0,4.86,4.9,2.83,891
13852,0.9,Good,G,I1,63.6,61.0,6.07,6.03,3.85,2344
11911,0.37,Premium,E,VVS2,60.9,59.0,4.61,4.65,2.82,844
1066,1.28,Very Good,H,VS1,61.2,55.0,6.98,7.04,4.29,8645
13967,1.5,Premium,I,VVS2,59.7,60.0,7.62,7.46,4.5,10744
6456,0.54,Ideal,E,SI2,60.6,57.0,5.28,5.25,3.19,1340
17561,0.39,Very Good,F,VS2,58.4,62.0,4.76,4.79,2.79,821
14239,0.3,Ideal,I,VS1,62.5,54.0,4.32,4.29,2.69,608
14337,0.4,Very Good,G,SI1,62.9,57.0,4.69,4.72,2.96,699
22289,0.73,Premium,J,VS1,61.3,61.0,5.83,5.78,3.56,2037
13686,1.07,Ideal,F,SI1,62.3,53.0,6.57,6.59,4.1,6049
20847,0.35,Very Good,D,VS1,63.9,55.0,4.49,4.53,2.88,792
6538,0.37,Premium,D,SI1,62.3,56.0,4.64,4.61,2.88,874
18424,0.39,Ideal,H,IF,61.9,55.6,4.68,4.7,2.91,1039
20555,2.0,Premium,G,SI2,61.4,59.0,8.14,8.06,4.97,11544
873,0.58,Ideal,E,VS2,60.9,59.0,5.36,5.44,3.29,1698
1712,0.71,Good,G,SI1,63.6,56.0,5.65,5.67,3.6,2428
11709,0.3,Ideal,D,VVS2,61.7,55.0,4.33,4.36,2.68,814
26903,0.31,Very Good,I,VVS1,63.6,55.0,4.27,4.32,2.73,541
4330,0.65,Premium,G,SI1,61.9,58.0,5.54,5.51,3.42,1612
5404,1.02,Ideal,E,VVS1,61.4,57.0,6.39,6.47,3.95,11028
4463,0.9,Very Good,I,VVS1,63.4,57.0,6.09,6.12,3.87,3872
16993,0.41,Ideal,D,VVS2,62.1,56.0,4.78,4.76,2.96,1356
3203,0.46,Ideal,E,VVS2,62.6,55.0,4.92,4.95,3.09,1657
23416,1.04,Ideal,F,VVS2,61.2,57.0,6.5,6.53,3.99,9005
3335,0.31,Good,F,SI1,63.5,56.0,4.3,4.33,2.74,516
9101,0.4,Good,D,SI1,60.3,61.0,4.74,4.78,2.87,667
15734,0.52,Very Good,E,VS2,62.8,55.0,5.11,5.15,3.22,1621
12559,1.02,Ideal,E,SI1,61.9,55.0,6.49,6.46,4.01,5806
11865,0.84,Ideal,G,VS2,62.0,55.0,6.07,6.09,3.77,3936
11862,0.3,Ideal,E,VS2,61.8,56.0,4.32,4.29,2.66,844
2529,0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,593
19147,1.02,Ideal,F,VVS2,62.3,58.0,6.42,6.45,4.01,9598
546,0.5,Ideal,H,SI2,62.4,55.0,5.09,5.11,3.18,964
23514,0.32,Premium,E,SI1,62.3,58.0,4.37,4.4,2.73,561
20272,1.71,Ideal,H,VS2,61.9,57.0,7.67,7.61,4.73,9618
10319,0.4,Very Good,G,VS1,60.4,57.0,4.76,4.77,2.88,760
7047,0.73,Very Good,F,VVS2,63.8,59.0,5.69,5.72,3.64,3669
25393,0.32,Ideal,I,VVS2,62.2,54.5,4.38,4.42,2.74,567
18665,1.52,Premium,D,SI1,59.8,58.0,7.55,7.51,4.5,12823
1528,0.44,Very Good,D,VS2,62.8,58.0,4.79,4.86,3.03,850
5857,0.41,Premium,F,VVS2,60.1,58.0,4.79,4.83,2.89,1115
19628,0.28,Ideal,F,IF,,53.0,4.18,4.19,2.62,787
26137,0.36,Ideal,D,VS2,62.5,55.0,4.55,4.57,2.85,773
13171,0.53,Ideal,F,VVS2,60.8,56.0,5.22,5.24,3.18,2160
9301,0.42,Ideal,E,VVS2,61.3,56.0,4.81,4.85,2.96,1216
7315,0.34,Premium,D,SI1,61.2,58.0,4.47,4.49,2.74,626
23213,0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,373
3574,0.3,Good,I,SI1,64.1,57.0,4.25,4.3,2.74,391
21190,0.32,Premium,E,SI1,62.2,58.0,4.39,4.36,2.72,720
14630,0.5,Premium,E,SI1,60.7,61.0,5.12,5.09,3.1,1415
9486,1.01,Premium,D,SI1,61.6,60.0,6.47,6.43,3.97,5543
18710,1.01,Premium,D,VS1,,58.0,6.6,6.54,3.94,8286
10005,1.13,Very Good,J,VS1,62.1,59.0,6.64,6.71,4.14,5370
17218,0.7,Very Good,F,VS2,62.8,58.0,5.6,5.64,3.53,2552
8428,0.91,Premium,G,SI1,61.8,60.0,6.21,6.18,3.83,3975
11669,0.64,Ideal,G,VVS1,61.9,56.0,5.53,5.56,3.43,2766
26253,0.4,Premium,F,VS2,61.6,58.0,4.8,4.75,2.94,1080
18345,1.22,Ideal,G,SI2,62.9,56.0,6.86,6.78,4.29,5436
8887,0.31,Ideal,D,VS2,62.1,54.0,4.33,4.37,2.7,734
5001,0.36,Very Good,E,VS2,62.1,59.0,4.55,4.59,2.84,789
1304,0.33,Good,I,VS1,63.2,57.0,4.37,4.4,2.77,521
13240,1.01,Premium,J,SI2,61.2,59.0,6.43,6.37,3.92,3733
4938,0.38,Ideal,F,VVS1,,53.0,4.63,4.67,2.9,1096
9798,1.01,Premium,G,SI2,59.5,55.0,6.59,6.53,3.9,4355
5984,0.32,Ideal,H,IF,61.6,56.0,4.4,4.43,2.72,796
9658,0.73,Ideal,E,SI1,62.8,57.0,5.73,5.74,3.6,2728
14614,1.16,Ideal,H,SI2,60.9,59.0,6.72,6.78,4.11,5388
1489,0.54,Ideal,G,VS1,,56.0,5.23,5.19,3.24,1760
23344,0.31,Ideal,D,SI1,62.6,57.0,4.3,4.32,2.7,571
11429,1.03,Ideal,E,SI2,62.3,56.0,6.44,6.52,4.04,4758
26401,0.33,Ideal,I,VS1,61.6,57.0,4.41,4.46,2.73,521
26902,1.15,Ideal,I,VS2,61.7,59.0,6.68,6.73,4.14,5038
10161,1.52,Good,J,VS2,63.1,61.0,7.19,7.23,4.55,6982
16452,1.01,Premium,H,SI1,58.2,62.0,6.54,6.48,3.78,4191
2247,0.72,Very Good,E,SI2,62.3,58.0,5.7,5.76,3.57,2252
19815,1.01,Premium,G,SI1,62.6,60.0,6.36,6.29,3.96,5006
20446,2.07,Good,I,SI1,63.6,58.0,8.09,7.99,5.11,13993
480,1.7,Very Good,I,SI1,63.1,57.0,7.51,7.46,4.72,10341
17569,1.02,Very Good,D,SI2,60.3,58.0,6.48,6.52,3.92,4633
14079,0.41,Very Good,I,VVS1,,57.0,4.78,4.82,2.97,863
22183,1.0,Very Good,F,VVS1,61.1,57.0,6.36,6.51,3.93,9870
6766,2.19,Premium,I,SI2,60.8,60.0,8.38,8.34,5.08,15169
7498,0.54,Ideal,E,VS2,61.1,57.0,5.24,5.26,3.21,1825
25706,0.9,Very Good,D,SI1,62.3,53.0,6.2,6.22,3.87,5123
16064,0.41,Ideal,G,VVS2,62.2,56.0,4.75,4.8,2.97,1007
14290,0.91,Premium,F,SI2,61.0,51.0,6.24,6.21,3.8,3546
22090,1.29,Ideal,F,SI2,60.7,58.0,7.0,7.07,4.27,6762
23690,1.5,Premium,F,SI1,61.4,59.0,7.34,7.31,4.5,11588
9809,1.46,Ideal,G,VS2,62.3,56.0,7.28,7.2,4.51,10302
25387,0.7,Ideal,G,SI1,60.9,56.0,5.73,5.79,3.51,2965
21653,0.52,Ideal,D,VS2,62.0,53.0,5.17,5.21,3.22,1701
14356,0.6,Ideal,D,VS2,62.0,55.0,5.39,5.42,3.35,2444
17442,0.3,Ideal,E,SI1,62.9,56.0,4.3,4.25,2.69,675
761,0.35,Ideal,J,VVS1,62.1,53.0,4.53,4.55,2.82,540
5385,0.3,Very Good,H,SI1,63.1,56.0,4.29,4.27,2.7,554
22819,0.42,Ideal,G,VS2,62.2,54.1,4.8,4.83,3.0,907
10281,0.7,Fair,D,SI1,52.2,65.0,6.04,5.99,3.14,1895
19195,0.71,Very Good,G,SI1,61.7,59.0,5.72,5.78,3.55,2448
26132,0.31,Premium,E,VS2,60.3,58.0,4.37,4.42,2.65,680
20332,1.54,Premium,F,SI2,61.1,58.0,7.47,7.36,4.53,9055
1914,1.01,Premium,F,SI2,,59.0,6.32,6.27,3.96,4616
